id,params,result,time_s
6602,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,7.92099
6603,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,5.93059
6604,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,7.90238
6605,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,7.89716
6606,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,7.88162
6607,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,8.09906
6608,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,7.96838
6609,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.11226
6610,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,5.99172
6611,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,8.20341
6612,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.26404
6613,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,8.39163
6614,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.3987
6615,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.18732
6616,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.36754
6617,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.17697
6618,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.57226
6619,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,5.9317
6620,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,7.89863
6621,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.13953
6622,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,7.99055
6623,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,7.97542
6624,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.14769
6625,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.47415
6626,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.33119
6627,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,7.87652
6628,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.39522
6629,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.45633
6630,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.08986
6631,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.52329
6632,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,7.97919
6633,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.85747
6634,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,6.10823
6635,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,7.82965
6636,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,8.53178
6637,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,8.10828
6638,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,8.46955
6639,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.07347
6640,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,8.3996
6641,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,7.70361
6642,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.27433
6643,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,8.09768
6644,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.43354
6645,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.05887
6646,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.41128
6647,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.02217
6648,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.29819
6649,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.08028
6650,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,8.67204
6651,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.76754
6652,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.17851
6653,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,7.89569
6654,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.48208
6655,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.13323
6656,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.61831
6657,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,7.98347
6658,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.37039
6659,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.03662
6660,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.69504
6661,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,7.9012
6662,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,8.32524
6663,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.04502
6664,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,8.64771
6665,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,8.27289
6666,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,8.05175
6667,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,8.38652
6668,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,8.10817
6669,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.15304
6670,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,8.17743
6671,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,8.4967
6672,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.09179
6673,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,8.65789
6674,"smt.arith.nl.branching=1,smt.arith.nl.cross_nested=1,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=1,smt.arith.nl.horner=1,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.65451
