"File","SZS","ExitCode","Seconds"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN977^4.p","CounterSatisfiable","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN994^1.p","CounterSatisfiable","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN995^1.p","CounterSatisfiable","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN996^1.p","GaveUp","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN997^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN998^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN416^4.p","CounterSatisfiable","0","0.53"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN999^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO001^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO002^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO003^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO004^1.p","GaveUp","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO005^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO006^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO007^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO009^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO008^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO010^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO011^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO012^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO013^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO015^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO016^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO017^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO018^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO019^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO020^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO021^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO022^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO023^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO024^1.p","GaveUp","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO025^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO026^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO029^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO031^1.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO034^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO037^1.p","GaveUp","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO028^1.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO033^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO027^1.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO032^1.p","GaveUp","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO035^1.p","GaveUp","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SWX\SWX182^1.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\SWX\SWX184^1.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\SWX\SWX183^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN000^3.p","GaveUp","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN001^4.001.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO039^2.p","Theorem","0","0.35"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO041^2.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO042^2.p","GaveUp","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO043^2.p","CounterSatisfiable","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO042^1.p","GaveUp","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO043^1.p","Unsatisfiable","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO039^1.p","Unsatisfiable","0","0.35"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO041^1.p","Unsatisfiable","0","0.34"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO040^2.p","Theorem","0","0.34"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO040^1.p","Unsatisfiable","0","0.34"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN001^4.004.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN001^4.002.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN001^4.003.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO044^1.p","Theorem","0","0.05"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO045^1.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO046^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO047^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO048^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO049^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO050^1.p","CounterSatisfiable","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO050^2.p","GaveUp","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO051^1.p","CounterSatisfiable","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO051^2.p","CounterSatisfiable","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN007^4.014.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO052^1.p","CounterSatisfiable","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO052^2.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO053^1.p","CounterSatisfiable","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO053^2.p","GaveUp","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO054^1.p","CounterSatisfiable","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO055^1.p","CounterSatisfiable","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO055^2.p","GaveUp","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN036^7.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO056^1.p","CounterSatisfiable","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO056^2.p","CounterSatisfiable","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN040^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO057^1.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO057^2.p","GaveUp","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO058^4.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO059^4.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO060^4.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO061^4.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO062^4.002.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO064^4.001.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO064^4.002.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO064^4.003.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO064^4.004.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN046^4.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO062^4.003.p","Theorem","0","0.83"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO066^4.001.p","Theorem","0","2.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO066^4.003.p","Theorem","0","2.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO066^4.002.p","Theorem","0","2.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN047^4.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO067^4.001.p","Theorem","0","2.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN416^7.p","CounterSatisfiable","0","3.97"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN367^7.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN386^5.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO069^4.003.p","Theorem","0","2.38"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO068^4.001.p","Theorem","0","4.03"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO068^4.020.p","Theorem","0","2.46"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO069^4.004.p","Theorem","0","2.37"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO068^4.010.p","Theorem","0","2.46"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO068^4.005.p","Theorem","0","3.87"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO069^4.001.p","Theorem","0","2.46"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO069^4.002.p","Theorem","0","2.46"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN388^4.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO054^2.p","GaveUp","0","5.48"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN392^4.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN393^4.003.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN407^7.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYN\SYN991^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO030^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO038^1.002.304.p","Timeout","0","10.35"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO038^1.003.003.p","Timeout","0","10.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO038^1.003.004.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO038^1.004.004.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO038^1.005.005.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO063^4.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO062^4.004.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO065^4.001.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO065^4.002.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO065^4.003.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO074^4.002.p","CounterSatisfiable","0","0.68"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO065^4.004.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO066^4.004.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO080^5.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO077^5.p","Theorem","0","0.7"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO079^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO076^5.p","Theorem","0","0.71"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO081^5.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO084^5.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO078^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO083^5.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO082^5.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO067^4.002.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO067^4.003.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO085^5.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO067^4.004.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO086^5.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO087^5.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO088^5.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO089^5.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO090^5.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO091^5.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO092^5.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO093^5.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO094^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO095^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO096^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO098^5.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO099^5.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO101^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO102^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO104^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO107^5.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO108^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO109^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO111^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO112^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO121^5.p","CounterSatisfiable","0","0.51"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO119^5.p","Theorem","0","0.55"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO120^5.p","Theorem","0","0.54"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO118^5.p","Theorem","0","0.56"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO114^5.p","Theorem","0","0.56"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO123^5.p","Theorem","0","0.48"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO122^5.p","CounterSatisfiable","0","0.49"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO125^5.p","Theorem","0","0.45"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO126^5.p","CounterSatisfiable","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO124^5.p","Theorem","0","0.46"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO113^5.p","Theorem","0","0.59"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO128^5.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO129^5.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO130^5.p","CounterSatisfiable","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO131^5.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO132^5.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO105^5.p","Theorem","0","0.81"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO133^5.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO134^5.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO135^5.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO136^5.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO137^5.p","CounterSatisfiable","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO138^5.p","CounterSatisfiable","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO139^5.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO140^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO141^5.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO142^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO143^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO144^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO145^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO146^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO147^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO148^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO149^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO150^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO151^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO152^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO153^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO154^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO155^5.p","CounterSatisfiable","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO156^5.p","CounterSatisfiable","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO157^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO158^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO159^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO160^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO161^5.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO163^5.p","CounterSatisfiable","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO164^5.p","CounterSatisfiable","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO070^4.001.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO070^4.002.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO169^5.p","Theorem","0","3.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO171^5.p","Theorem","0","3.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO170^5.p","Theorem","0","3.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO175^5.p","Theorem","0","3.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO178^5.p","Theorem","0","3.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO070^4.003.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO179^5.p","Theorem","0","0.89"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO180^5.p","Theorem","0","0.49"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO174^5.p","Theorem","0","3.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO176^5.p","CounterSatisfiable","0","3.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO070^4.004.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO071^4.001.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO071^4.002.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO071^4.003.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO071^4.004.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO072^4.001.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO181^5.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO072^4.002.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO182^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO072^4.003.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO183^5.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO184^5.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO183^6.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO185^5.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO186^5.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO187^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO188^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO189^5.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO190^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO191^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO192^5.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO193^5.p","GaveUp","0","0.26"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO195^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO196^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO197^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO198^5.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO199^5.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO202^5.p","Theorem","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO203^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO204^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO205^5.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO206^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO207^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO208^5.p","GaveUp","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO209^5.p","GaveUp","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO210^5.p","CounterSatisfiable","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO211^5.p","CounterSatisfiable","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO212^5.p","Theorem","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO213^5.p","GaveUp","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO214^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO215^5.p","Theorem","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO216^5.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO217^5.p","Theorem","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO218^5.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO072^4.004.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO219^5.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SYO\SYO220^5.p","Theorem","0","0.19"
